flightId,originName,destinationName,classTypeName,statusName,airlineName,airlineCode,flightNumber,leaveDateTime,arrivalDateTime,priceChild,priceAdult,priceInfant,isCharter,isAdditionalServices,stars,maxAllowedBaggage,terminal,hasTripInsurance,hasFreeCancelation,hasReissue
FD:KIH:THR:240430:1450:V:4050EM:1903303,کیش,تهران,اکونومی,,زاگرس,ZV,4050,2024-04-30T14:50:00,2024-04-30T16:50:00,16193000,19033000,1507000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:1545:W:5821EKF:1930304,کیش,تهران,اکونومی,,وارش,VR,5821,2024-04-30T15:45:00,2024-04-30T17:45:00,14503000,19303000,2021000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:1200:U:917EY:1986894,کیش,تهران,اکونومی,,ایران ایرتور,B9,917,2024-04-30T12:00:00,2024-04-30T13:30:00,16904000,19868990,2046000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:1450:V:4050EN:2204903,کیش,تهران,اکونومی,,زاگرس,ZV,4050,2024-04-30T14:50:00,2024-04-30T16:50:00,18758000,22049000,1507000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:1500:K:7054BC:2583204,کیش,تهران,بیزینس,,کیش ایر,Y9,7054,2024-04-30T15:00:00,2024-04-30T16:45:00,12967000,25832000,2320000,False,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:2100:K:7052BC:2583204,کیش,تهران,بیزینس,,کیش ایر,Y9,7052,2024-04-30T21:00:00,2024-04-30T22:45:00,12967000,25832000,2320000,False,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:1200:U:917BC:2900004,کیش,تهران,بیزینس,,ایران ایرتور,B9,917,2024-04-30T12:00:00,2024-04-30T13:30:00,24665000,29000000,2961000,False,False,3,30,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:2125:Z5688795:3933BC:3554303,کیش,تهران,بیزینس,,آسمان,EP,3933,2024-04-30T21:25:00,2024-04-30T23:00:00,35543000,35543000,6500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:1535:Z5688795:3899BC:3554303,کیش,تهران,بیزینس,,آسمان,EP,3899,2024-04-30T15:35:00,2024-04-30T17:10:00,35543000,35543000,6500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240430:1230:K:7026BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-04-30T12:30:00,2024-04-30T14:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1230:K:7026EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-04-30T12:30:00,2024-04-30T14:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1500:K:7054ERR:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7054,2024-04-30T15:00:00,2024-04-30T16:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:2100:K:7052ERR:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7052,2024-04-30T21:00:00,2024-04-30T22:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1800:K:7114BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-04-30T18:00:00,2024-04-30T19:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1800:K:7114EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-04-30T18:00:00,2024-04-30T19:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1625:3:8765ER:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8765,2024-04-30T16:25:00,2024-04-30T18:10:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1535:A:3899BJ:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,آسمان,EP,3899,2024-04-30T15:35:00,2024-04-30T17:30:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1535:A:3899EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3899,2024-04-30T15:35:00,2024-04-30T17:30:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:2140:A:3881EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3881,2024-04-30T21:40:00,2024-04-30T23:35:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:2125:A:3933EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3933,2024-04-30T21:25:00,2024-04-30T23:20:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:2125:A:3933BJ:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,آسمان,EP,3933,2024-04-30T21:25:00,2024-04-30T23:20:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240430:1830:E:45EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,45,2024-04-30T18:30:00,2024-04-30T20:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1920:Z5688795:3881EY:1600003,کیش,تهران,اکونومی,,آسمان,EP,3881,2024-05-01T19:20:00,2024-05-01T20:55:00,16000000,16000000,4000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:1330:Z5688795:3899EY:1700003,کیش,تهران,اکونومی,,آسمان,EP,3899,2024-05-01T13:30:00,2024-05-01T15:05:00,17000000,17000000,4000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:1500:Z5688795:7054EY:1750003,کیش,تهران,اکونومی,,کیش ایر,Y9,7054,2024-05-01T15:00:00,2024-05-01T16:35:00,17500000,17500000,3500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:2100:Z5688795:7124EY:1750003,کیش,تهران,اکونومی,,کیش ایر,Y9,7124,2024-05-01T21:00:00,2024-05-01T22:30:00,17500000,17500000,3500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:2230:Z5688795:7080EY:1750003,کیش,تهران,اکونومی,,کیش ایر,Y9,7080,2024-05-01T22:30:00,2024-05-02T00:05:00,17500000,17500000,3500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:1440:V:4050ENE:2355703,کیش,تهران,اکونومی,,زاگرس,ZV,4050,2024-05-01T14:40:00,2024-05-01T16:40:00,20039000,23557000,1507000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:1920:Z5688795:3881BC:3554303,کیش,تهران,بیزینس,,آسمان,EP,3881,2024-05-01T19:20:00,2024-05-01T20:55:00,35543000,35543000,6500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:1330:Z5688795:3899BC:3554303,کیش,تهران,بیزینس,,آسمان,EP,3899,2024-05-01T13:30:00,2024-05-01T15:05:00,35543000,35543000,6500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240501:1730:K:7114EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-05-01T17:30:00,2024-05-01T19:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1230:K:7052EGD:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7052,2024-05-01T12:30:00,2024-05-01T14:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:2230:K:7080ERR:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7080,2024-05-01T22:30:00,2024-05-02T00:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:2100:K:7124EGD:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7124,2024-05-01T21:00:00,2024-05-01T22:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1500:K:7054ERR:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7054,2024-05-01T15:00:00,2024-05-01T16:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1200:K:7026EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-05-01T12:00:00,2024-05-01T13:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1200:K:7026BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-05-01T12:00:00,2024-05-01T13:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1730:K:7114BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-05-01T17:30:00,2024-05-01T19:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1745:3:8775EH:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8775,2024-05-01T17:45:00,2024-05-01T19:30:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1920:A:3881EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3881,2024-05-01T19:20:00,2024-05-01T21:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1330:A:3899BJ:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,آسمان,EP,3899,2024-05-01T13:30:00,2024-05-01T15:25:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1330:A:3899EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3899,2024-05-01T13:30:00,2024-05-01T15:25:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1920:A:3881BJ:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,آسمان,EP,3881,2024-05-01T19:20:00,2024-05-01T21:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240501:1235:E:45EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,45,2024-05-01T12:35:00,2024-05-01T14:20:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1200:R900093:7026EB:1550005,کیش,تهران,اکونومی,,کیش ایر,Y9,7026,2024-05-02T12:00:00,2024-05-02T13:30:00,15500000,15500000,5000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1315:R900052:045EB:1600005,کیش,تهران,اکونومی,,کاسپین,IV,045,2024-05-02T13:15:00,2024-05-02T14:25:00,16000000,16000000,3500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1200:R900052:7026EB:1600005,کیش,تهران,اکونومی,,کیش ایر,Y9,7026,2024-05-02T12:00:00,2024-05-02T13:10:00,16000000,16000000,1500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1315:R900093:045EB:1650005,کیش,تهران,اکونومی,,کاسپین,IV,045,2024-05-02T13:15:00,2024-05-02T15:05:00,16500000,16500000,4500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1315:R900093:045EB:1700005,کیش,تهران,اکونومی,,کاسپین,IV,045,2024-05-02T13:15:00,2024-05-02T15:05:00,17000000,17000000,5500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1730:R900052:7114EB:1700005,کیش,تهران,اکونومی,,کیش ایر,Y9,7114,2024-05-02T17:30:00,2024-05-02T18:40:00,17000000,17000000,1700000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1200:R900052:7026EB:1700005,کیش,تهران,اکونومی,,کیش ایر,Y9,7026,2024-05-02T12:00:00,2024-05-02T13:10:00,17000000,17000000,3500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1200:R900093:7026EB:1700005,کیش,تهران,اکونومی,,کیش ایر,Y9,7026,2024-05-02T12:00:00,2024-05-02T13:30:00,17000000,17000000,5500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1315:R900052:045EB:1700005,کیش,تهران,اکونومی,,کاسپین,IV,045,2024-05-02T13:15:00,2024-05-02T14:25:00,17000000,17000000,1500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1545:R900093:7014EB:1700005,کیش,تهران,اکونومی,,کیش ایر,Y9,7014,2024-05-02T15:45:00,2024-05-02T17:35:00,17000000,17000000,5500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1730:R900093:7114EB:1700005,کیش,تهران,اکونومی,,کیش ایر,Y9,7114,2024-05-02T17:30:00,2024-05-02T19:00:00,17000000,17000000,5500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1430:R900093:7054EB:1700005,کیش,تهران,اکونومی,,کیش ایر,Y9,7054,2024-05-02T14:30:00,2024-05-02T16:20:00,17000000,17000000,5500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1730:R900052:7114EB:1753605,کیش,تهران,اکونومی,,کیش ایر,Y9,7114,2024-05-02T17:30:00,2024-05-02T18:40:00,17536000,17536000,4000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1430:R900002:7054EB:1750005,کیش,تهران,اکونومی,,کیش ایر,Y9,7054,2024-05-02T14:30:00,2024-05-02T16:10:00,17500000,17500000,5000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2030:R900093:7080EB:1750005,کیش,تهران,اکونومی,,کیش ایر,Y9,7080,2024-05-02T20:30:00,2024-05-02T22:20:00,17500000,17500000,5000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2115:R900093:7124EB:1800005,کیش,تهران,اکونومی,,کیش ایر,Y9,7124,2024-05-02T21:15:00,2024-05-02T23:05:00,18000000,18000000,1300000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2115:R900052:7124EB:1800005,کیش,تهران,اکونومی,,کیش ایر,Y9,7124,2024-05-02T21:15:00,2024-05-02T22:25:00,18000000,18000000,1800000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2030:R900002:7080EB:1850005,کیش,تهران,اکونومی,,کیش ایر,Y9,7080,2024-05-02T20:30:00,2024-05-02T22:10:00,18500000,18500000,4000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2030:R900052:7080EB:1850005,کیش,تهران,اکونومی,,کیش ایر,Y9,7080,2024-05-02T20:30:00,2024-05-02T22:20:00,18500000,18500000,1500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2115:R900002:7124EB:1900005,کیش,تهران,اکونومی,,کیش ایر,Y9,7124,2024-05-02T21:15:00,2024-05-02T23:05:00,19000000,19000000,4000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2045:U:917EY:1986894,کیش,تهران,اکونومی,,ایران ایرتور,B9,917,2024-05-02T20:45:00,2024-05-02T22:15:00,16904000,19868990,2046000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1045:Z5688795:1042EY:1986903,کیش,تهران,اکونومی,,ماهان,W5,1042,2024-05-02T10:45:00,2024-05-02T12:15:00,19869000,19869000,4000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1540:Z5688795:3881EY:1986903,کیش,تهران,اکونومی,,آسمان,EP,3881,2024-05-02T15:40:00,2024-05-02T17:15:00,19869000,19869000,4000000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1450:V:4050EN:2204903,کیش,تهران,اکونومی,,زاگرس,ZV,4050,2024-05-02T14:50:00,2024-05-02T16:50:00,18758000,22049000,1507000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1450:V:4050EVO:2577303,کیش,تهران,اکونومی,,زاگرس,ZV,4050,2024-05-02T14:50:00,2024-05-02T16:50:00,21922000,25773000,1507000,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1200:R900052:7026BC:3000005,کیش,تهران,بیزینس,,کیش ایر,Y9,7026,2024-05-02T12:00:00,2024-05-02T13:10:00,30000000,30000000,5000000,True,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1540:Z5688795:3881BC:3554303,کیش,تهران,بیزینس,,آسمان,EP,3881,2024-05-02T15:40:00,2024-05-02T17:15:00,35543000,35543000,6500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2135:Z5688795:3899BC:3554303,کیش,تهران,بیزینس,,آسمان,EP,3899,2024-05-02T21:35:00,2024-05-02T23:10:00,35543000,35543000,6500000,True,False,3,20,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2045:U:917BC:3700004,کیش,تهران,بیزینس,,ایران ایرتور,B9,917,2024-05-02T20:45:00,2024-05-02T22:15:00,31465000,37000000,3761000,False,False,3,30,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1045:Z5688795:1042BC:3900003,کیش,تهران,بیزینس,,ماهان,W5,1042,2024-05-02T10:45:00,2024-05-02T12:15:00,39000000,39000000,6500000,True,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:2030:K:7080BCP:4601404,کیش,تهران,بیزینس,,کیش ایر,Y9,7080,2024-05-02T20:30:00,2024-05-02T22:15:00,23058000,46014000,2320000,False,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1430:K:7054BCP:4601404,کیش,تهران,بیزینس,,کیش ایر,Y9,7054,2024-05-02T14:30:00,2024-05-02T16:15:00,23058000,46014000,2320000,False,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240502:1200:K:7026EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-05-02T12:00:00,2024-05-02T13:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1730:K:7114EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-05-02T17:30:00,2024-05-02T19:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1430:K:7054EGD:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7054,2024-05-02T14:30:00,2024-05-02T16:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1545:K:7014ERR:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7014,2024-05-02T15:45:00,2024-05-02T17:30:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1200:K:7026BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-05-02T12:00:00,2024-05-02T13:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:2030:K:7080ET:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7080,2024-05-02T20:30:00,2024-05-02T22:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:2115:K:7124ERR:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7124,2024-05-02T21:15:00,2024-05-02T23:00:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1730:K:7114BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-05-02T17:30:00,2024-05-02T19:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1540:A:3881BJ:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,آسمان,EP,3881,2024-05-02T15:40:00,2024-05-02T17:35:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:2135:A:3899EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3899,2024-05-02T21:35:00,2024-05-02T23:30:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:2135:A:3899BJ:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,آسمان,EP,3899,2024-05-02T21:35:00,2024-05-02T23:30:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1540:A:3881EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3881,2024-05-02T15:40:00,2024-05-02T17:35:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1315:E:45EG:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,45,2024-05-02T13:15:00,2024-05-02T15:00:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240502:1840:Q:1225EA:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1225,2024-05-02T18:40:00,2024-05-02T20:35:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1430:K:7054BCP:4601404,کیش,تهران,بیزینس,,کیش ایر,Y9,7054,2024-05-03T14:30:00,2024-05-03T16:15:00,23058000,46014000,2320000,False,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240503:2100:K:7052BCP:4601404,کیش,تهران,بیزینس,,کیش ایر,Y9,7052,2024-05-03T21:00:00,2024-05-03T22:45:00,23058000,46014000,2320000,False,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240503:2030:K:7080BCP:4601404,کیش,تهران,بیزینس,,کیش ایر,Y9,7080,2024-05-03T20:30:00,2024-05-03T22:15:00,23058000,46014000,2320000,False,False,3,25,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240503:2045:U:917BC:4950004,کیش,تهران,بیزینس,,ایران ایرتور,B9,917,2024-05-03T20:45:00,2024-05-03T22:15:00,42090000,49500000,5010000,False,False,3,30,فرودگاه کیش - ترمینال جدید,False,True,False
FD:KIH:THR:240503:1800:K:7114BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-05-03T18:00:00,2024-05-03T19:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1800:K:7114EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7114,2024-05-03T18:00:00,2024-05-03T19:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1230:K:7026BGC:10000000,کیش,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-05-03T12:30:00,2024-05-03T14:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1215:K:7014EGD:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7014,2024-05-03T12:15:00,2024-05-03T14:00:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1715:K:7020ERR:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7020,2024-05-03T17:15:00,2024-05-03T18:55:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1430:K:7054EGD:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7054,2024-05-03T14:30:00,2024-05-03T16:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:2030:K:7080EGD:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7080,2024-05-03T20:30:00,2024-05-03T22:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:2100:K:7052EGD:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7052,2024-05-03T21:00:00,2024-05-03T22:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1230:K:7026EGK:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7026,2024-05-03T12:30:00,2024-05-03T14:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1450:V:4050EF:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4050,2024-05-03T14:50:00,2024-05-03T16:50:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1545:W:5821EIE:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,وارش,VR,5821,2024-05-03T15:45:00,2024-05-03T17:45:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
FD:KIH:THR:240503:1630:3:8765ER:10000000,کیش,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8765,2024-05-03T16:30:00,2024-05-03T18:15:00,0,100000000,0,False,False,3,20,فرودگاه کیش - ترمینال جدید,False,False,False
