id,name,type,province,city,lat,long,region,placeType,buildingSize,bedrooms,bathrooms,iranianToilets,toilets,reservation_type,reviewsCount,reviewsScore,baseCapacity,extraCapacity,mainPrice,discount,finalPrice
63ebc077a0dec4001bab67a8,اجاره آپارتمان یک خوابه آموس56 شهرک نفت,apartment,تهران,تهران,35.78801329616988,51.33552874114909,city,personalRoom,75.0,1.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,1.0,12000000.0,0.0,12000000.0
619b59b50ea2cf001dbf5341,آپارتمان یک خوابه جردن واحد ۰۱,apartment,تهران,تهران,35.77499959985153,51.426540948450565,city,personalRoom,75.0,1.0,1.0,0.0,2.0,instant,6.0,4.0,2.0,1.0,25000000.0,0.0,25000000.0
65c0c943b6fc21001bba9586,اجاره آپارتمان یک خوابه ساحلی دلفین واحد ۱۰5,apartment,مازندران,نوشهر,36.646089122429544,51.5274365991354,coastal,personalRoom,75.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,3.0,0.0,10000000.0,0.0,10000000.0
6569b5c173ef5c001b3da800,اجاره آپارتمان یک خوابه گلشن نارمک,apartment,تهران,تهران,35.71645139979932,51.48052040487528,city,personalRoom,80.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,3.0,15000000.0,0.0,15000000.0
65b109fff2bcef001b7ad053,اجاره آپارتمان یک خوابه تیر زعفرانیه 1,apartment,تهران,تهران,35.792805,51.413093,city,personalRoom,90.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,1.0,50000000.0,0.0,50000000.0
64dcabc64dd70a001b40302b,اجاره آپارتمان دوخوابه کوروش پونک,apartment,تهران,تهران,35.74530406767591,51.320540718734264,city,personalRoom,85.0,2.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,2.0,25000000.0,0.0,25000000.0
65770d028f3e1a001b631b71,اجاره آپارتمان یک خوابه چمران پونک 1,apartment,تهران,تهران,35.773077,51.33134,city,personalRoom,78.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,2.0,17000000.0,0.0,17000000.0
65ad323010c5e1001b101615,اجاره آپارتمان دوخوابه محجوب,apartment,مازندران,تنکابن,36.641422557479444,50.72931278496981,jungle,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,0.0,0.0,4.0,6.0,14000000.0,0.0,14000000.0
65d62ef8cc1ac8001c7a5411,اجاره آپارتمان دوخوابه جنگلی جم,apartment,مازندران,چالوس,36.65055608402877,51.388808973133564,jungle,personalRoom,140.0,2.0,1.0,1.0,1.0,preApprove,0.0,0.0,4.0,2.0,13000000.0,0.0,13000000.0
6431929e4e1894001c91b614,اجاره آپارتمان یک خوابه آموس 27 شهرک نفت,apartment,تهران,تهران,35.788219472366336,51.33670081506057,city,personalRoom,75.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,0.0,12500000.0,0.0,12500000.0
65a2984906aea0001b035326,اجاره آپارتمان یک خوابه اختیاریه 2,apartment,تهران,تهران,35.783481,51.454072,city,personalRoom,70.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,1.0,26440000.0,0.0,26440000.0
65a536c62adf36001bf1ba56,اجاره آپارتمان یک خوابه دور از خانه گاندی 2,apartment,تهران,تهران,35.755157,51.413008,city,personalRoom,70.0,1.0,1.0,0.0,1.0,preApprove,0.0,0.0,2.0,1.0,47000000.0,0.0,47000000.0
643274298086b6001b69c64e,اجاره آپارتمان یک خوابه آموس 43 شهرک نفت,apartment,تهران,تهران,35.788191474697825,51.336402011971416,city,personalRoom,70.0,1.0,1.0,0.0,1.0,preApprove,0.0,0.0,2.0,0.0,12500000.0,0.0,12500000.0
6511bf97091135001b05f8d1,اجاره آپارتمان یک خوابه صرافها سعادت آباد,apartment,تهران,تهران,35.77627398406442,51.374648585915565,city,personalRoom,70.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,1.0,27000000.0,0.0,27000000.0
6595628ce57f24001bcad04c,اجاره آپارتمان یک خوابه خندان چهارراه قصر 2,apartment,تهران,تهران,35.729093,51.449832,city,personalRoom,50.0,1.0,1.0,0.0,1.0,preApprove,0.0,0.0,2.0,2.0,17657050.0,0.0,17660000.0
65e1a07b143206001bccc57d,اجاره آپارتمان دوخوابه ساحلی علیزاده ۲,apartment,مازندران,بابلسر,36.70930533714529,52.640404142439365,coastal,personalRoom,75.0,2.0,1.0,1.0,1.0,preApprove,0.0,0.0,4.0,2.0,18000000.0,0.0,18000000.0
64319456c4a199001c40e24d,اجاره آپارتمان یک خوابه آموس ۴۷ شهرک نفت,apartment,تهران,تهران,35.78840550397251,51.33624988928909,city,personalRoom,75.0,1.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,0.0,13500000.0,0.0,13500000.0
659562fd011da9001bb724ea,اجاره آپارتمان یک خوابه خندان چهارراه قصر 3,apartment,تهران,تهران,35.729093,51.449832,city,personalRoom,50.0,1.0,1.0,0.0,1.0,preApprove,0.0,0.0,2.0,2.0,17657050.0,0.0,17660000.0
659560415ff865001ba41d0b,آپارتمان یک خوابه خندان چهارراه قصر 1,apartment,تهران,تهران,35.729093,51.449832,city,personalRoom,50.0,1.0,1.0,0.0,1.0,preApprove,0.0,0.0,2.0,2.0,17657050.0,0.0,17660000.0
645ac1553f1df6001b5b89a3,اجاره آپارتمان دوخوابه صبوری مسکن,apartment,گیلان,رشت,37.242766703592096,49.601042568683624,city,personalRoom,80.0,2.0,1.0,1.0,0.0,preApprove,0.0,0.0,4.0,1.0,8000000.0,0.0,8000000.0
625fd65a1665c5001c1e64ee,اجاره آپارتمان دوخوابه استخردار ساحلی راهب,apartment,مازندران,رامسر,36.93063707696181,50.64901348203421,coastal,personalRoom,80.0,2.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,3.0,17650000.0,0.0,17650000.0
656c90806e6106001bb50180,اجاره آپارتمان یک خوابه طوبی واحد 5۰۲,apartment,خراسان رضوی,مشهد,36.27268261357124,59.604087620973594,city,personalRoom,50.0,1.0,1.0,1.0,0.0,instant,6.0,4.5,2.0,4.0,8000000.0,0.0,8000000.0
65ef206b783c73001b451d3a,اجاره آپارتمان دوخوابه ساحلی دریا24,apartment,مازندران,محمودآباد,36.632332610622754,52.25216209888458,coastal,personalRoom,75.0,2.0,1.0,1.0,0.0,preApprove,0.0,0.0,4.0,2.0,10000000.0,0.0,10000000.0
65e19e4c4e3e18001be99c92,اجاره آپارتمان دوخوابه زرین واحد ۲۰۲,apartment,خراسان رضوی,مشهد,36.27334133948855,59.601040094230115,city,personalRoom,50.0,2.0,1.0,1.0,1.0,instant,6.0,4.5,4.0,2.0,9000000.0,0.0,9000000.0
65c3ef5f0b5cfb001b8e82d9,اجاره آپارتمان یک خوابه گلکار کارگر جنوبی,apartment,تهران,تهران,35.69508583450834,51.39225126576667,city,personalRoom,62.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,5.0,22000000.0,0.0,22000000.0
62373b67e41e5b001c89e2f6,اجاره آپارتمان یک خوابه مهمان نواز,apartment,گیلان,رودسر,37.02827871525319,50.355210676789284,jungle,sharedRoom,70.0,1.0,2.0,2.0,0.0,instant,1.0,5.0,4.0,0.0,7000000.0,0.0,7000000.0
643272bef61f26001b53a5d0,اجاره آپارتمان یک خوابه آموس ۴۶ شهرک نفت,apartment,تهران,تهران,35.78809492660869,51.336244518178006,city,personalRoom,65.0,1.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,0.0,12500000.0,0.0,12500000.0
63fdebf5be07dd001b44d687,اجاره آپارتمان دوخوابه ساحلی بهاره ۲,apartment,مازندران,چالوس,36.673188722829515,51.44450403749943,coastal,personalRoom,90.0,2.0,1.0,1.0,0.0,preApprove,0.0,0.0,4.0,1.0,8890000.0,11.0,8000000.0
62285f28a126f7001b248d67,اجاره آپارتمان یک خوابه ساحلی نیلوفر ۱,apartment,مازندران,نوشهر,36.660111864782074,51.479412987828255,coastal,sharedRoom,70.0,1.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,0.0,9900000.0,0.0,9900000.0
6009e4f57c416187f6c7f02d,اجاره آپارتمان دوخوابه وکیل آباد,apartment,خراسان رضوی,مشهد,36.3251526971005,59.5227241516113,city,personalRoom,120.0,2.0,2.0,1.0,0.0,instant,53.0,4.2,2.0,2.0,12000000.0,0.0,12000000.0
65b10b15011e4e001b0e07f3,اجاره آپارتمان یک خوابه تیر زعفرانیه 4,apartment,تهران,تهران,35.792805,51.413093,city,personalRoom,90.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,1.0,50000000.0,0.0,50000000.0
65a535aa0b68c3001b8bb877,اجاره آپارتمان یک خوابه دور از خانه گاندی 1,apartment,تهران,تهران,35.755157,51.413008,city,personalRoom,70.0,1.0,1.0,0.0,1.0,preApprove,0.0,0.0,2.0,1.0,47000000.0,0.0,47000000.0
6575d303872882001b390c32,اجاره آپارتمان یک خوابه میخک 1 جنت آباد,apartment,تهران,تهران,35.75626066625752,51.31447356194258,city,personalRoom,55.0,1.0,1.0,1.0,1.0,preApprove,6.0,4.5,2.0,1.0,15400000.0,0.0,15400000.0
65d88c5ecc1ac8001c7ab715,اجاره آپارتمان یک خوابه خوش عطر,apartment,تهران,تهران,35.74812886864601,51.54741268604994,city,personalRoom,55.0,1.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,2.0,35000000.0,0.0,35000000.0
65f5f2aecf06db001b250c08,اجاره آپارتمان یک خوابه دانیال 3,apartment,هرمزگان,قشم,26.959230401820832,56.261997520923615,city,personalRoom,85.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,2.0,6.0,21180000.0,0.0,21180000.0
660eeb3fe5051e001b88c779,اجاره آپارتمان یک خوابه برلیان اکباتان,apartment,تهران,تهران,35.7077568899203,51.31660357117653,city,personalRoom,52.0,1.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,0.0,17490000.0,0.0,17490000.0
651943467632f2001bd82cfd,اجاره آپارتمان دوخوابه جمهوری واحد ۵,apartment,تهران,تهران,35.6933829254474,51.40966448932886,city,personalRoom,76.0,2.0,1.0,1.0,1.0,preApprove,14.0,4.5,2.0,2.0,30000000.0,0.0,30000000.0
65c0c65b192ca1001b7f8f4f,آپارتمان یک خوابه ساحلی دلفین واحد ۱۰6,apartment,مازندران,نوشهر,36.64607943826169,51.52741748839616,coastal,personalRoom,75.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,3.0,0.0,10000000.0,0.0,10000000.0
65b99aea896ebf001b576b60,اجاره آپارتمان دوخوابه ایل بیگی,apartment,گیلان,بندر انزلی,37.47385840831691,49.489947482943535,coastal,personalRoom,85.0,2.0,1.0,1.0,1.0,preApprove,0.0,0.0,4.0,0.0,17000000.0,0.0,17000000.0
65a444500b68c3001b8b4a34,اجاره آپارتمان یک خوابه استخردار گلگونه جردن,apartment,تهران,تهران,35.780590164195736,51.425625554374435,city,personalRoom,85.0,1.0,0.0,0.0,0.0,instant,0.0,0.0,2.0,2.0,43000000.0,0.0,43000000.0
6594044767a4ff001befdff0,اجاره آپارتمان دوخوابه مهرورز,apartment,گلستان,بندر ترکمن,36.900685914186205,54.07084230333567,city,unitRoom,100.0,0.0,1.0,1.0,0.0,preApprove,0.0,0.0,3.0,1.0,9000000.0,0.0,9000000.0
65f9b391614647001b0c290d,اجاره آپارتمان منزل ویلایی مبله یکخوابه فول امکانات نزدیک حرم,apartment,خراسان رضوی,مشهد,36.266018276134325,59.603943787515156,city,sharedRoom,100.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,5.0,0.0,18000000.0,0.0,18000000.0
64280839130240001c68c145,اجاره آپارتمان دوخوابه جنگلی کوهپایه 4,apartment,مازندران,رامسر,36.89517358477036,50.675593838095665,jungle,personalRoom,120.0,2.0,1.0,1.0,0.0,instant,4.0,4.3,4.0,3.0,12000000.0,0.0,12000000.0
65c099bb481e1f001b0bab4c,اجاره آپارتمان یک خوابه دلفین واحد ۱۰۲,apartment,مازندران,نوشهر,36.646269355331256,51.527483873069286,coastal,sharedRoom,75.0,1.0,1.0,1.0,1.0,preApprove,0.0,0.0,3.0,0.0,12000000.0,0.0,12000000.0
6009f9124719d4a89884cc74,اجاره آپارتمان دوخوابه کنعانی 3 - واحد 3,apartment,هرمزگان,قشم,26.95456683092044,56.265734765910025,city,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,18.0,4.4,4.0,4.0,25000000.0,0.0,25000000.0
628c937e2e10e9001b49c3e0,اجاره آپارتمان یک خوابه ساحلی سیمین,apartment,مازندران,رامسر,36.8794965,50.7559122,coastal,personalRoom,95.0,1.0,1.0,1.0,1.0,instant,5.0,4.2,2.0,0.0,27500000.0,15.0,23380000.0
62b6da39d40c0a001bd5ba08,اجاره آپارتمان دوخوابه روجین ۵,apartment,مازندران,بابلسر,36.71013883083919,52.64025159180164,coastal,personalRoom,85.0,2.0,1.0,1.0,1.0,preApprove,17.0,4.1,3.0,1.0,14000000.0,0.0,14000000.0
651a61316e6165001b92bcf5,اجاره آپارتمان دوخوابه شفیعی 3,apartment,مازندران,رامسر,36.9178092,50.6674074,city,personalRoom,120.0,2.0,1.0,1.0,1.0,preApprove,0.0,0.0,4.0,0.0,28000000.0,0.0,28000000.0
64183ca39160df001bebfe8c,اجاره آپارتمان دوخوابه ساحلی آتیلا,apartment,هرمزگان,کیش,26.569001893572533,53.94845511764288,coastal,personalRoom,85.0,2.0,1.0,1.0,0.0,preApprove,0.0,0.0,2.0,0.0,100000000.0,10.0,90000000.0
645b6bd827224b001c50883d,اجاره آپارتمان یک خوابه نارمک دردشت,apartment,تهران,تهران,35.7296089640737,51.50306940078735,city,personalRoom,58.0,1.0,1.0,1.0,0.0,instant,31.0,4.3,2.0,1.0,11000000.0,0.0,11000000.0
61d9a7f2d60c55001c7606fc,اجاره آپارتمان یک خوابه سپیده واحد پنج تخته 2,apartment,خراسان رضوی,مشهد,36.28564,59.607375,city,personalRoom,48.0,1.0,1.0,1.0,0.0,preApprove,12.0,4.2,5.0,0.0,10000000.0,0.0,10000000.0
655237b817d2b9001b19c8e2,اجاره آپارتمان یک خوابه خطیبی کارون,apartment,تهران,تهران,35.68831209025008,51.3682746514678,city,personalRoom,50.0,1.0,1.0,1.0,1.0,preApprove,6.0,5.0,2.0,2.0,9750000.0,0.0,9750000.0
64de1e091d1ea1001ba71318,اجاره آپارتمان دوخوابه امید ۹ آزادی ۱,apartment,تهران,تهران,35.69880304180482,51.36895660310984,city,personalRoom,105.0,2.0,1.0,1.0,0.0,preApprove,1.0,4.0,2.0,10.0,16600000.0,10.0,14940000.0
65b37333977ab4001b3e579a,اجاره آپارتمان سه خوابه حافظ 3,apartment,سیستان و بلوچستان,چابهار,25.30429558052697,60.640874058008194,coastal,personalRoom,140.0,3.0,2.0,2.0,1.0,preApprove,14.0,4.6,6.0,4.0,13000000.0,0.0,13000000.0
64de175d295e4e001ba35c57,اجاره آپارتمان پنج خوابه جنگلی سام,apartment,مازندران,نمک آبرود,36.666052328179504,51.30999326705933,jungle,personalRoom,600.0,5.0,5.0,2.0,6.0,preApprove,2.0,5.0,6.0,5.0,120000000.0,20.0,96000000.0
6009e7f521d0898e11f58d72,اجاره آپارتمان سه خوابه Vip متین 4,apartment,اصفهان,اصفهان,32.6560638349282,51.7116379737854,city,personalRoom,110.0,3.0,1.0,1.0,1.0,preApprove,21.0,4.0,4.0,2.0,19000000.0,0.0,19000000.0
6492e4e727a734001b979bc5,اجاره آپارتمان یک خوابه طالعی 1 فلسطین,apartment,تهران,تهران,35.700203618826336,51.40174727886915,city,personalRoom,100.0,1.0,1.0,1.0,1.0,instant,4.0,5.0,3.0,2.0,12000000.0,0.0,12000000.0
649416976ad9c2001b90fab9,اجاره آپارتمان دوخوابه ساحلی هیرمند 3,apartment,هرمزگان,کیش,26.543370360152725,54.00763135403395,coastal,personalRoom,80.0,2.0,1.0,1.0,1.0,instant,18.0,4.0,4.0,3.0,19000000.0,0.0,19000000.0
652b2f78955b56001bf41bdd,اجاره آپارتمان دوخوابه جهاندار,apartment,خراسان رضوی,مشهد,36.27748440077621,59.611756056547165,city,personalRoom,140.0,2.0,1.0,1.0,1.0,preApprove,7.0,4.4,6.0,4.0,8250000.0,0.0,8250000.0
6430664baa84d1001b213232,اجاره آپارتمان دوخوابه جنگلی اسماعیل‌ زاده تاسکوه,apartment,گیلان,ماسال,37.34704404461886,49.06608905643225,jungle,personalRoom,140.0,2.0,1.0,1.0,1.0,preApprove,6.0,4.2,5.0,4.0,9990000.0,0.0,9990000.0
6411df088ff507001b079be3,اجاره آپارتمان یک خوابه گلدشت,apartment,فارس,شیراز,29.6963756,52.4611866,city,personalRoom,110.0,1.0,1.0,1.0,1.0,preApprove,2.0,5.0,2.0,2.0,40000000.0,20.0,32000000.0
65e44f3801ef15001b8ab3ba,اجاره آپارتمان یک خوابه خردمند - واحد 202,apartment,خراسان رضوی,مشهد,36.2713018930414,59.60316963493823,city,personalRoom,40.0,1.0,1.0,1.0,0.0,instant,1.0,5.0,4.0,2.0,5500000.0,0.0,5500000.0
61fbde9f8ac5d1001b601327,آپارتمان دوخوابه ایوان نوبنیاد 4,apartment,هرمزگان,کیش,26.556881,53.936626,city,personalRoom,500.0,2.0,2.0,0.0,1.0,instant,95.0,4.4,4.0,0.0,10520000.0,0.0,10520000.0
650ef80627d7af001b4cb597,اجاره آپارتمان یک خوابه شعبانی 3 واحد 5,apartment,هرمزگان,کیش,26.53503776168526,54.010168065368305,city,personalRoom,40.0,1.0,1.0,1.0,1.0,instant,12.0,4.3,2.0,1.0,10000000.0,0.0,10000000.0
650ef712d2647a001b07aeea,اجاره آپارتمان یک خوابه شعبانی 3 واحد 4,apartment,هرمزگان,کیش,26.53503776168526,54.010168065368305,city,personalRoom,40.0,1.0,1.0,1.0,1.0,instant,13.0,4.8,2.0,1.0,10000000.0,0.0,10000000.0
642a782a130240001c68e696,اجاره آپارتمان دوخوابه آریانا واحد ۴,apartment,هرمزگان,کیش,26.53342438,53.97384644,coastal,personalRoom,110.0,2.0,1.0,0.0,1.0,preApprove,4.0,4.0,4.0,1.0,22500000.0,0.0,22500000.0
631e2fe9641f96001b98c8ef,اجاره آپارتمان دوخوابه سپهری صدف واحد 13,apartment,هرمزگان,کیش,26.53673196680532,54.0072762966156,city,personalRoom,70.0,2.0,1.0,1.0,0.0,instant,71.0,4.6,4.0,1.0,17000000.0,0.0,17000000.0
646b5521099469001bf3255a,اجاره آپارتمان یک خوابه رایان 5,apartment,خراسان رضوی,مشهد,36.27639594948405,59.61184859275818,city,personalRoom,55.0,1.0,1.0,1.0,0.0,preApprove,34.0,4.8,4.0,1.0,6000000.0,0.0,6000000.0
658bf1315df5c0001b57b7ce,اجاره آپارتمان دوخوابه دهکده ساحلی 5,apartment,هرمزگان,کیش,26.500988964548366,54.00405429303646,coastal,personalRoom,98.0,2.0,1.0,1.0,1.0,preApprove,6.0,4.5,4.0,2.0,66600000.0,50.0,33300000.0
649411c3e09717001bb8e0bb,اجاره آپارتمان دوخوابه ساحلی مروارید 2 هیرمند,apartment,هرمزگان,کیش,26.543370360152725,54.00763135403395,coastal,personalRoom,80.0,2.0,1.0,1.0,1.0,instant,12.0,4.1,4.0,2.0,19000000.0,0.0,19000000.0
64a94413b49e70001be3beae,اجاره آپارتمان دوخوابه ایدو اول شرقی,apartment,هرمزگان,کیش,26.524093302318295,54.038378186523914,coastal,personalRoom,137.0,2.0,1.0,1.0,1.0,instant,16.0,4.4,4.0,2.0,33000000.0,0.0,33000000.0
636037fb69e57a001b86e722,اجاره آپارتمان دوخوابه تورنج تهرانپارس,apartment,تهران,تهران,35.73330033485634,51.51474941521883,city,personalRoom,70.0,2.0,1.0,1.0,1.0,instant,26.0,4.8,2.0,0.0,19750000.0,20.0,15800000.0
65b875304f2d70001b7cd434,اجاره آپارتمان فلت منیر,apartment,هرمزگان,قشم,26.942549032706186,56.27237800508737,city,personalRoom,60.0,0.0,1.0,0.0,1.0,preApprove,0.0,0.0,4.0,2.0,10000000.0,0.0,10000000.0
62fdd8b324e2fd001b75a3d2,اجاره آپارتمان دوخوابه بام واحد 2,apartment,مازندران,رامسر,36.9042981119703,50.646908953785896,jungle,personalRoom,120.0,2.0,1.0,1.0,1.0,preApprove,3.0,4.7,4.0,1.0,40000000.0,0.0,40000000.0
646b344460ad21001b308ce6,اجاره آپارتمان یک خوابه بام,apartment,مازندران,رامسر,36.90476943044288,50.64707089215517,jungle,personalRoom,75.0,1.0,1.0,0.0,1.0,preApprove,11.0,4.7,2.0,1.0,35000000.0,10.0,31500000.0
65520c2033a34d001b93b0e1,اجاره آپارتمان دوخوابه سام ایسلند,apartment,هرمزگان,قشم,26.953700892707303,56.26300853750176,city,unitRoom,90.0,2.0,1.0,1.0,1.0,preApprove,94.0,4.0,5.0,2.0,14000000.0,0.0,14000000.0
6551e71bc2018f001b9bb618,آپارتمان یک خوابه سام ایسلند,apartment,هرمزگان,قشم,26.953700892707303,56.26300853750176,city,unitRoom,60.0,0.0,1.0,1.0,0.0,preApprove,45.0,4.3,3.0,1.0,7000000.0,30.0,4900000.0
65f167ec252018001b3b977b,اجاره آپارتمان دوخوابه امید VIP - واحد 1,apartment,هرمزگان,قشم,26.958315604770522,56.276103586507496,city,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,6.0,4.5,4.0,4.0,29000000.0,50.0,14500000.0
6519542a49facc001b17659d,اجاره آپارتمان سه خوابه نیایش 3 - جنت آباد شمالی,apartment,تهران,تهران,35.768618395179054,51.30896598100662,city,personalRoom,180.0,3.0,1.0,1.0,1.0,preApprove,3.0,5.0,6.0,4.0,26000000.0,0.0,26000000.0
65b0c01ba9f13e001b936795,اجاره آپارتمان حلما - واحد سه خوابه 10,apartment,هرمزگان,قشم,26.94068529099171,56.265194696094746,city,personalRoom,95.0,3.0,2.0,1.0,1.0,preApprove,21.0,4.8,6.0,0.0,30000000.0,0.0,30000000.0
6009e96c4e06779167b63891,اجاره آپارتمان دوخوابه امپراطور 6,apartment,هرمزگان,قشم,26.9546570513958,56.2589210271835,city,personalRoom,100.0,2.0,1.0,1.0,1.0,instant,88.0,4.4,5.0,2.0,12000000.0,0.0,12000000.0
62ef7abc8c9030001c9f560a,اجاره آپارتمان یک خوابه امید 1 - واحد 3,apartment,هرمزگان,قشم,26.95433168627465,56.26563195369204,city,personalRoom,60.0,1.0,1.0,1.0,1.0,preApprove,8.0,4.4,3.0,2.0,15000000.0,25.0,11250000.0
6575d6fe7e0c7a001b8f7a7a,اجاره آپارتمان یک خوابه صدف 10,apartment,هرمزگان,قشم,26.948942315201382,56.27288058400154,city,personalRoom,60.0,1.0,1.0,1.0,1.0,preApprove,11.0,4.5,2.0,2.0,14120000.0,0.0,14120000.0
65e3490c8e3d2d001b0d4afc,اجاره آپارتمان دلا - واحد ۳۱۲,apartment,هرمزگان,قشم,26.958151,56.272955,city,personalRoom,25.0,0.0,1.0,0.0,1.0,preApprove,14.0,4.1,3.0,1.0,9000000.0,0.0,9000000.0
61a8989dc6766b001b88f3a0,اجاره آپارتمان دوخوابه گل خطمی ۲,apartment,هرمزگان,قشم,26.942918,56.272423,city,personalRoom,75.0,2.0,1.0,0.0,1.0,instant,88.0,4.0,4.0,2.0,5000000.0,0.0,5000000.0
65e4512c490079001b95e859,اجاره آپارتمان یک خوابه خردمند - واحد 302,apartment,خراسان رضوی,مشهد,36.2713018930414,59.60316963493823,city,personalRoom,40.0,1.0,1.0,1.0,0.0,instant,1.0,5.0,4.0,2.0,5500000.0,0.0,5500000.0
626a6b0fb97c7b001b4d0e36,اجاره آپارتمان یک خوابه افتخار - واحد 2,apartment,خراسان رضوی,مشهد,36.279714232488544,59.613867960870266,city,personalRoom,70.0,1.0,1.0,1.0,1.0,instant,10.0,4.2,5.0,0.0,9500000.0,0.0,9500000.0
60d758fc71382e001bfc4871,اجاره آپارتمان دوخوابه گل خطمی ۵,apartment,هرمزگان,قشم,26.942918,56.272423,city,personalRoom,80.0,2.0,1.0,0.0,1.0,instant,120.0,4.2,4.0,2.0,7000000.0,0.0,7000000.0
6009e93e504b6690f46e49b9,آپارتمان دوخوابه آراد 4,apartment,هرمزگان,قشم,26.9541125257619,56.2618575431407,city,personalRoom,100.0,2.0,1.0,2.0,2.0,instant,71.0,4.0,5.0,0.0,16000000.0,30.0,11200000.0
65f170509895e6001b4753ed,اجاره آپارتمان دوخوابه امید VIP - واحد 8,apartment,هرمزگان,قشم,26.958315604770522,56.276103586507496,city,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,7.0,4.6,4.0,4.0,25000000.0,0.0,25000000.0
65e2cd239029cf001b0c2088,اجاره آپارتمان دوخوابه سام و زال دانشمند,apartment,هرمزگان,قشم,26.952331342747215,56.26361247611508,city,personalRoom,220.0,2.0,2.0,1.0,2.0,preApprove,0.0,0.0,4.0,3.0,49000000.0,0.0,49000000.0
65c34ea89b5819001b1dbae9,اجاره آپارتمان دوخوابه سام گلد واحد 1,apartment,هرمزگان,قشم,26.951511,56.265905,city,personalRoom,90.0,2.0,1.0,1.0,1.0,preApprove,6.0,4.8,5.0,2.0,24000000.0,0.0,24000000.0
65f2edfad9eee0001bfcd258,اجاره آپارتمان دوخوابه الماس 14,apartment,هرمزگان,قشم,26.949177225784503,56.26216046512126,city,personalRoom,90.0,2.0,1.0,1.0,1.0,instant,0.0,0.0,5.0,2.0,19000000.0,0.0,19000000.0
65f18329c30161001b9c217c,اجاره آپارتمان دوخوابه طاها3,apartment,سیستان و بلوچستان,چابهار,25.297951,60.636583,city,personalRoom,135.0,2.0,1.0,1.0,0.0,preApprove,5.0,4.2,6.0,2.0,40000000.0,80.0,8000000.0
65c34f5e6c7984001b66aa65,اجاره آپارتمان دوخوابه سام گلد واحد 2,apartment,هرمزگان,قشم,26.951511,56.265905,city,personalRoom,90.0,0.0,1.0,1.0,1.0,preApprove,0.0,0.0,5.0,2.0,24000000.0,0.0,24000000.0
64fdb01af34b3c001b298db1,اجاره آپارتمان دوخوابه ستاری سبز ٣,apartment,تهران,تهران,35.772663,51.31892,city,personalRoom,120.0,2.0,1.0,1.0,1.0,instant,6.0,4.5,4.0,2.0,38890000.0,21.0,31110000.0
62ef788fcb067b001baa427b,اجاره آپارتمان دوخوابه امید 1 - واحد 7,apartment,هرمزگان,قشم,26.953389693128987,56.26652225120232,city,personalRoom,120.0,2.0,1.0,1.0,1.0,preApprove,5.0,4.0,5.0,3.0,19000000.0,25.0,14250000.0
65f16c4cc30161001b9c1b13,اجاره آپارتمان دوخوابه امید VIP - واحد 4,apartment,هرمزگان,قشم,26.958315604770522,56.276103586507496,city,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,6.0,4.5,4.0,4.0,25000000.0,0.0,25000000.0
65f16d91cbc090001b014540,اجاره آپارتمان دوخوابه امید VIP - واحد 7,apartment,هرمزگان,قشم,26.958315604770522,56.276103586507496,city,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,6.0,4.5,4.0,4.0,25000000.0,0.0,25000000.0
64d1f702fa9e16001b211931,آپارتمان دوخوابه بستان 3,apartment,هرمزگان,کیش,26.534623869571043,54.012903652335936,city,personalRoom,125.0,2.0,2.0,0.0,2.0,preApprove,0.0,0.0,4.0,2.0,35000000.0,0.0,35000000.0
619f88133d6491001bc15b2e,اجاره آپارتمان یک خوابه لاله ۱,apartment,البرز,کرج,35.76930528743997,51.01417846977711,city,personalRoom,65.0,1.0,1.0,1.0,0.0,instant,26.0,4.3,2.0,0.0,9500000.0,0.0,9500000.0
